age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_n,marital_n,education_n,default_n,housing_n,loan_n,contact_n,month_n,day_of_week_n,poutcome_n
29.0,127.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,4.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0
53.0,13.0,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
36.0,258.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,3.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
43.0,352.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
54.0,564.0,5.0,999.0,0.0,-1.8,93.876,-40.0,0.685,5008.7,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,161.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35.0,133.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,5.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0
49.0,537.0,5.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35.0,71.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.266,5076.2,3.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27.0,262.0,3.0,999.0,0.0,-1.7,94.055,-39.8,0.72,4991.6,2.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
33.0,189.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,4.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
30.0,88.0,2.0,999.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
50.0,178.0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
39.0,383.0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
31.0,72.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,4.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
47.0,130.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,2.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
31.0,363.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,86.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0,0.0,6.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0
36.0,287.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.266,5076.2,4.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
45.0,141.0,1.0,999.0,0.0,-0.1,93.798,-40.4,4.86,5195.8,4.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0
36.0,74.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,6.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0
27.0,118.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
39.0,82.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
57.0,240.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
33.0,70.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.264,5099.1,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
29.0,158.0,1.0,13.0,3.0,-1.8,93.876,-40.0,0.701,5008.7,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49.0,626.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.958,5228.1,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0
41.0,263.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31.0,115.0,2.0,999.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,2.0,1.0,6.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0
44.0,618.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
40.0,115.0,3.0,999.0,0.0,-2.9,92.201,-31.4,0.821,5076.2,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
49.0,143.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
29.0,159.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
34.0,77.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
56.0,133.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
64.0,158.0,1.0,3.0,2.0,-1.8,93.369,-34.8,0.653,5008.7,5.0,0.0,6.0,0.0,0.0,0.0,1.0,7.0,4.0,2.0
42.0,287.0,1.0,999.0,0.0,-3.4,92.431,-26.9,0.735,5017.5,3.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0
44.0,208.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,7.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51.0,325.0,1.0,3.0,1.0,-1.7,94.055,-39.8,0.754,4991.6,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
40.0,154.0,1.0,999.0,1.0,-2.9,92.963,-40.8,1.262,5076.2,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
53.0,629.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.97,5228.1,6.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
48.0,80.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,2.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
27.0,342.0,1.0,999.0,0.0,-3.4,92.649,-30.1,0.716,5017.5,4.0,1.0,6.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0
34.0,113.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
35.0,93.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,6.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0
33.0,121.0,2.0,999.0,1.0,-1.8,93.369,-34.8,0.649,5008.7,2.0,0.0,6.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0
43.0,111.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
35.0,266.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
47.0,577.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
51.0,142.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
34.0,119.0,6.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
56.0,136.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,46.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,4.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
42.0,46.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,2.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
47.0,262.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
55.0,96.0,6.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0
33.0,154.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
37.0,490.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
50.0,234.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0
37.0,370.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
51.0,250.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,321.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34.0,207.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
43.0,44.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.956,5228.1,4.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
37.0,81.0,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
37.0,21.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0
32.0,92.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
45.0,124.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,3.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0
38.0,213.0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
38.0,126.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
56.0,90.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,5.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
32.0,77.0,1.0,999.0,0.0,-3.4,92.649,-30.1,0.714,5017.5,4.0,0.0,6.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
46.0,24.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,2.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46.0,96.0,6.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
37.0,574.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
39.0,122.0,5.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,2.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
32.0,88.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
40.0,84.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,4.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
55.0,68.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
39.0,634.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
50.0,192.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,6.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
60.0,324.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56.0,92.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
35.0,444.0,1.0,999.0,1.0,-2.9,92.963,-40.8,1.262,5076.2,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
32.0,60.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,4.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
39.0,158.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48.0,224.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0
46.0,81.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,7.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0
41.0,121.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,2.0,1.0,6.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
31.0,150.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0
45.0,19.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
33.0,480.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
37.0,73.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,4.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0
58.0,535.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
50.0,635.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
47.0,148.0,1.0,999.0,0.0,-2.9,92.469,-33.6,1.072,5076.2,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0
35.0,66.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
39.0,320.0,2.0,3.0,1.0,-2.9,92.201,-31.4,0.873,5076.2,3.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0
31.0,33.0,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,343.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
59.0,337.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,5.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
31.0,144.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
40.0,52.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,6.0,0.0,6.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0
52.0,114.0,6.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
44.0,267.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,4.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
38.0,122.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,3.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0
36.0,164.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
33.0,304.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,2.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
28.0,574.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
37.0,52.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
32.0,88.0,5.0,999.0,0.0,-2.9,92.201,-31.4,0.869,5076.2,2.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0
40.0,424.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0,0.0,6.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
39.0,514.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
37.0,43.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,4.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
34.0,484.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
44.0,10.0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
56.0,35.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,4.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
39.0,90.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31.0,148.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
24.0,299.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,4.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
53.0,76.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0
38.0,172.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
40.0,168.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
51.0,17.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,3.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0
33.0,165.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,196.0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
31.0,180.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,2.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
61.0,425.0,1.0,6.0,2.0,-1.7,94.027,-38.3,0.903,4991.6,2.0,0.0,6.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0
33.0,369.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0
26.0,106.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,2.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
29.0,363.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
36.0,393.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,4.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
32.0,219.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0
46.0,541.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
29.0,257.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
37.0,89.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,2.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
45.0,80.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.955,5228.1,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
31.0,212.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
37.0,283.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
50.0,118.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,3.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0
34.0,298.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,3.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0
31.0,287.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
43.0,534.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
30.0,45.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,3.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
34.0,74.0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
48.0,185.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41.0,115.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
41.0,186.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0
35.0,151.0,1.0,3.0,1.0,-2.9,92.201,-31.4,0.851,5076.2,3.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0
55.0,554.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,5.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
51.0,214.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
31.0,79.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,4.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0
54.0,56.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
40.0,234.0,1.0,3.0,3.0,-1.8,93.876,-40.0,0.683,5008.7,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0
38.0,153.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
34.0,253.0,2.0,999.0,1.0,-1.8,92.843,-50.0,1.52,5099.1,4.0,1.0,6.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0
55.0,293.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55.0,32.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0
33.0,64.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
41.0,60.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,3.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
27.0,240.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
29.0,467.0,2.0,13.0,1.0,-1.8,93.369,-34.8,0.643,5008.7,4.0,1.0,4.0,0.0,1.0,1.0,1.0,7.0,3.0,2.0
36.0,187.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,73.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0
26.0,460.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
32.0,81.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0
32.0,347.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,2.0,0.0,6.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0
31.0,77.0,6.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,2.0,2.0,6.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
